Tipo de usuario,NewVisitor,ReturningVisitor,Fuente/medio,Google CPC,DFA CPC,BING CPC,Facebook,Tripadvisor,Referrals,Organic / Direct,,C’_digo ISO del pa’_s,Device Type,Mobile,Tablet,Desktop,Users,Sessions,Number of Pages visited,Number of Transactions,Revenue
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,NO,desktop,0,0,1,41,56,126,1,1535.5
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,HU,mobile,1,0,0,40,57,166,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,CR,mobile,1,0,0,39,39,176,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,TR,mobile,1,0,0,39,39,157,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,PR,mobile,1,0,0,39,65,271,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,TH,desktop,0,0,1,38,38,63,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,DK,mobile,1,0,0,38,57,111,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,JM,desktop,0,0,1,38,80,222,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,LU,desktop,0,0,1,38,51,151,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,FI,desktop,0,0,1,37,61,310,3,4231.55
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,GR,mobile,1,0,0,36,36,174,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,NZ,desktop,0,0,1,36,36,76,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,EC,mobile,1,0,0,35,35,205,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,GT,desktop,0,0,1,35,35,108,1,1380
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,HU,tablet,0,1,0,35,68,199,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,AE,mobile,1,0,0,34,34,96,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,ID,mobile,1,0,0,33,33,47,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,IS,tablet,0,1,0,33,34,153,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,PR,tablet,0,1,0,33,33,167,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,LT,desktop,0,0,1,33,49,168,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,NO,mobile,1,0,0,33,54,201,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,GG,desktop,0,0,1,32,32,74,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,SG,desktop,0,0,1,32,32,70,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,NO,tablet,0,1,0,32,49,98,1,4392.96
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,ZZ,desktop,0,0,1,32,44,214,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,EG,mobile,1,0,0,31,31,77,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,BO,desktop,0,0,1,30,30,76,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,HR,desktop,0,0,1,30,30,79,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,IS,mobile,1,0,0,30,31,158,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,PE,tablet,0,1,0,30,37,85,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,SA,desktop,0,0,1,29,29,50,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,GT,mobile,1,0,0,28,28,131,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,JM,tablet,0,1,0,28,37,111,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,LV,desktop,0,0,1,28,52,109,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,UY,tablet,0,1,0,28,68,207,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,HK,desktop,0,0,1,27,27,58,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,TH,mobile,1,0,0,27,27,129,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,ZA,mobile,1,0,0,27,27,89,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,CZ,mobile,1,0,0,27,40,91,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,LU,mobile,1,0,0,27,68,82,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,PY,mobile,1,0,0,27,53,149,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,VE,mobile,1,0,0,27,58,76,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,BY,mobile,1,0,0,26,26,174,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,JP,mobile,1,0,0,26,26,121,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,LT,tablet,0,1,0,26,26,97,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,ME,mobile,1,0,0,26,26,118,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,SI,mobile,1,0,0,26,26,122,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,VE,tablet,0,1,0,26,26,126,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,PL,tablet,0,1,0,26,34,134,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,SK,mobile,1,0,0,26,40,119,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,AL,desktop,0,0,1,25,25,50,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,ID,desktop,0,0,1,25,25,39,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,LV,tablet,0,1,0,25,25,87,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,SA,mobile,1,0,0,25,25,86,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,ZA,desktop,0,0,1,25,25,83,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,LB,mobile,1,0,0,24,24,73,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,CV,tablet,0,1,0,24,87,204,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,TN,mobile,1,0,0,24,43,24,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,BY,tablet,0,1,0,23,23,118,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,JE,desktop,0,0,1,23,23,44,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,TN,tablet,0,1,0,23,23,90,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,IN,desktop,0,0,1,23,29,76,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,EG,desktop,0,0,1,22,22,51,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,LI,desktop,0,0,1,22,23,75,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,PA,mobile,1,0,0,22,22,76,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,TH,tablet,0,1,0,22,22,95,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,CU,desktop,0,0,1,22,33,59,1,689.16
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,CU,mobile,1,0,0,22,31,110,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,IL,mobile,1,0,0,22,33,159,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,RO,tablet,0,1,0,22,28,72,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,GG,tablet,0,1,0,21,22,56,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,IQ,mobile,1,0,0,21,21,23,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,JE,tablet,0,1,0,21,21,41,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,IS,desktop,0,0,1,21,38,134,1,381.9
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,ME,desktop,0,0,1,20,20,51,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,SG,mobile,1,0,0,20,20,32,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,BO,mobile,1,0,0,20,34,97,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,CV,desktop,0,0,1,19,19,82,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,GE,desktop,0,0,1,19,19,65,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,TT,desktop,0,0,1,19,19,57,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,VN,desktop,0,0,1,19,19,21,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,DZ,mobile,1,0,0,19,40,40,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,EE,desktop,0,0,1,19,23,65,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,CU,tablet,0,1,0,18,18,78,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,SV,mobile,1,0,0,18,18,101,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,ZZ,tablet,0,1,0,18,18,74,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,IL,desktop,0,0,1,18,29,91,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,MA,tablet,0,1,0,18,28,54,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,BA,mobile,1,0,0,17,17,58,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,CY,desktop,0,0,1,17,17,74,1,3268.71
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,AU,mobile,1,0,0,17,33,59,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,DZ,desktop,0,0,1,17,26,117,3,6699.31
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,FI,tablet,0,1,0,17,36,193,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,ZZ,mobile,1,0,0,17,23,40,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,IR,desktop,0,0,1,16,16,34,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,IN,mobile,1,0,0,16,27,44,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,AD,desktop,0,0,1,15,15,31,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,AD,mobile,1,0,0,15,15,52,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,AO,desktop,0,0,1,15,15,29,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,CN,mobile,1,0,0,15,15,23,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,EE,mobile,1,0,0,15,15,57,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,IL,tablet,0,1,0,15,15,43,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,KR,mobile,1,0,0,15,15,89,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,MK,desktop,0,0,1,15,15,22,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,NZ,mobile,1,0,0,15,15,72,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,PK,desktop,0,0,1,15,15,14,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,PY,tablet,0,1,0,15,15,44,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,FI,mobile,1,0,0,15,22,115,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,GT,mobile,1,0,0,15,17,33,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,LT,mobile,1,0,0,15,41,75,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,BS,mobile,1,0,0,14,14,116,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,DZ,tablet,0,1,0,14,14,55,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,LB,desktop,0,0,1,14,14,20,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,QA,desktop,0,0,1,14,14,31,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,SV,desktop,0,0,1,14,14,40,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,TT,mobile,1,0,0,14,14,94,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,AU,desktop,0,0,1,14,17,27,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,CZ,tablet,0,1,0,14,18,36,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,TN,desktop,0,0,1,14,21,53,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,UA,tablet,0,1,0,14,17,42,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,EE,tablet,0,1,0,13,13,72,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,GI,mobile,1,0,0,13,13,40,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,JE,mobile,1,0,0,13,13,29,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,MD,desktop,0,0,1,13,13,28,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,MT,desktop,0,0,1,13,13,26,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,TW,desktop,0,0,1,13,13,37,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,CO,tablet,0,1,0,13,18,43,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,GR,mobile,1,0,0,13,21,288,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,PY,desktop,0,0,1,13,20,65,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,SK,tablet,0,1,0,13,16,54,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,VE,desktop,0,0,1,13,14,52,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,AE,tablet,0,1,0,12,12,64,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,AL,mobile,1,0,0,12,12,29,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,BM,desktop,0,0,1,12,12,34,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,GI,tablet,0,1,0,12,12,33,1,90
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,GR,tablet,0,1,0,12,12,31,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,HK,mobile,1,0,0,12,12,68,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,KZ,mobile,1,0,0,12,12,82,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,TR,tablet,0,1,0,12,12,25,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,PR,tablet,0,1,0,12,37,312,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,RS,mobile,1,0,0,12,26,89,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,AD,tablet,0,1,0,11,11,20,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,HN,desktop,0,0,1,11,11,13,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,HR,mobile,1,0,0,11,11,18,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,HT,desktop,0,0,1,11,11,20,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,KZ,desktop,0,0,1,11,11,44,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,GR,desktop,0,0,1,11,40,72,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,LU,tablet,0,1,0,11,17,53,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,SI,mobile,1,0,0,11,15,207,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,BB,desktop,0,0,1,10,10,28,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,CR,tablet,0,1,0,10,10,20,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,MC,desktop,0,0,1,10,10,10,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,NG,desktop,0,0,1,10,10,16,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,AD,mobile,1,0,0,10,20,91,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,AU,tablet,0,1,0,10,11,96,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,BY,desktop,0,0,1,10,17,84,1,1890.72
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,CN,desktop,0,0,1,10,15,35,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,CR,mobile,1,0,0,10,23,16,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,LV,mobile,1,0,0,10,13,22,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,BD,desktop,0,0,1,9,9,19,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,FO,desktop,0,0,1,9,9,19,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,HN,mobile,1,0,0,9,9,73,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,KY,desktop,0,0,1,9,9,11,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,KZ,tablet,0,1,0,9,9,16,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,LI,tablet,0,1,0,9,9,21,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,MV,desktop,0,0,1,9,9,25,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,MY,desktop,0,0,1,9,9,18,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,QA,mobile,1,0,0,9,9,42,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,XK,mobile,1,0,0,9,9,34,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,BY,mobile,1,0,0,9,17,205,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,IS,mobile,1,0,0,9,16,32,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,IS,tablet,0,1,0,9,13,34,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,SI,desktop,0,0,1,9,19,99,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,TR,desktop,0,0,1,9,13,35,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,AO,mobile,1,0,0,8,8,44,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,BG,tablet,0,1,0,8,8,17,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,BO,tablet,0,1,0,8,8,58,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,BZ,mobile,1,0,0,8,8,23,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,GE,mobile,1,0,0,8,8,36,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,JP,tablet,0,1,0,8,8,21,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,MG,desktop,0,0,1,8,8,35,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,MK,mobile,1,0,0,8,8,25,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,MQ,mobile,1,0,0,8,8,28,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,PA,tablet,0,1,0,8,8,17,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,PK,mobile,1,0,0,8,8,32,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,BG,mobile,1,0,0,8,11,15,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,RS,desktop,0,0,1,8,11,41,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,TR,mobile,1,0,0,8,8,13,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,VE,tablet,0,1,0,8,9,37,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,BA,desktop,0,0,1,7,7,15,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,GI,desktop,0,0,1,7,7,10,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,GP,desktop,0,0,1,7,7,8,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,GT,tablet,0,1,0,7,7,16,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,KW,mobile,1,0,0,7,7,20,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,MU,mobile,1,0,0,7,7,48,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,RS,tablet,0,1,0,7,7,15,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,SI,tablet,0,1,0,7,7,28,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,ZA,tablet,0,1,0,7,7,14,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,CN,mobile,1,0,0,7,10,35,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,EC,mobile,1,0,0,7,20,18,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,PA,mobile,1,0,0,7,7,18,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,PH,desktop,0,0,1,7,8,17,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,PR,desktop,0,0,1,7,17,174,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,TT,mobile,1,0,0,7,12,24,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,AM,desktop,0,0,1,6,6,10,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,AW,mobile,1,0,0,6,6,20,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,BB,tablet,0,1,0,6,6,18,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,BS,desktop,0,0,1,6,6,22,1,595.32
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,CW,desktop,0,0,1,6,6,11,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,GH,mobile,1,0,0,6,6,31,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,GY,desktop,0,0,1,6,6,19,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,KH,desktop,0,0,1,6,6,8,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,KY,mobile,1,0,0,6,6,9,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,MQ,desktop,0,0,1,6,6,7,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,MT,mobile,1,0,0,6,6,11,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,MV,mobile,1,0,0,6,6,11,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,NZ,tablet,0,1,0,6,6,17,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,SG,tablet,0,1,0,6,6,18,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,GG,tablet,0,1,0,6,9,3,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,AF,desktop,0,0,1,5,5,11,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,AW,desktop,0,0,1,5,5,18,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,AW,tablet,0,1,0,5,5,20,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,BM,mobile,1,0,0,5,5,12,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,BZ,desktop,0,0,1,5,5,16,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,EC,tablet,0,1,0,5,5,16,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,GG,mobile,1,0,0,5,5,2,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,HT,mobile,1,0,0,5,5,30,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,IN,tablet,0,1,0,5,5,10,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,IR,mobile,1,0,0,5,5,13,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,KW,desktop,0,0,1,5,5,5,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,LI,mobile,1,0,0,5,5,2,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,LK,desktop,0,0,1,5,5,7,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,MD,mobile,1,0,0,5,5,37,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,MF,desktop,0,0,1,5,5,6,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,MY,mobile,1,0,0,5,5,15,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,PH,mobile,1,0,0,5,5,8,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,QA,tablet,0,1,0,5,5,20,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,TT,tablet,0,1,0,5,5,45,0,0
New Visitor,1,0,(direct) / (none),0,0,0,0,0,0,0,,YE,mobile,1,0,0,5,5,13,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,AE,mobile,1,0,0,5,8,9,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,BG,desktop,0,0,1,5,5,25,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,BY,tablet,0,1,0,5,34,247,0,0
Returning Visitor,0,1,(direct) / (none),0,0,0,0,0,0,0,,CR,desktop,0,0,1,5,6,27,0,0
